SalesID,EmployeeID,ProductName,Quantity,UnitPrice,SalesDate,Region
43271,433,Headphones,22,800,2024-11-27,North
43272,399,Headphones,15,2000,2025-06-17,West
43273,700,Router,79,400,2025-08-22,East
43274,836,Printer,98,500,2025-06-12,North
43275,335,Keyboard,47,800,2024-12-27,West
43276,209,Router,36,100,2025-09-21,Northeast
43277,411,External HDD,96,1000,2025-08-07,West
43278,587,Printer,13,1000,2025-05-19,North
43279,695,Mouse,84,50,2025-05-03,North
43280,599,Router,25,25,2025-08-03,South
43281,271,Headphones,53,1000,2025-04-14,Central
43282,180,External HDD,86,1000,2025-05-27,North
43283,415,External HDD,67,400,2025-11-03,West
43284,757,Monitor,41,1000,2025-10-03,North
43285,346,Laptop,29,100,2025-09-12,Southwest
43286,519,Router,41,50,2025-06-08,Southwest
43287,781,Webcam,68,100,2024-11-24,Southwest
43288,438,Mouse,82,100,2025-06-23,North
43289,13,Monitor,54,500,2025-09-17,Northeast
43290,404,Printer,40,500,2025-08-31,South
43291,738,Headphones,21,500,2025-11-05,North
43292,778,Webcam,95,100,2025-04-03,West
43293,754,Headphones,98,2000,2025-07-13,East
43294,380,Router,17,50,2025-06-20,East
43295,692,Printer,90,2000,2025-01-17,Northeast
43296,421,Mouse,89,400,2025-03-03,East
43297,180,Keyboard,4,75,2025-10-19,Northeast
43298,638,Printer,60,75,2025-06-05,Northeast
43299,283,Keyboard,92,100,2025-08-20,East
43300,418,Keyboard,38,25,2025-05-05,North
43301,356,Webcam,66,500,2025-09-26,West
43302,702,External HDD,52,500,2025-04-07,North
43303,16,Headphones,67,1000,2024-12-09,North
43304,315,Webcam,29,2000,2025-11-17,Northeast
43305,533,Laptop,28,2000,2025-03-24,West
43306,16,Printer,60,800,2025-03-10,West
43307,465,Keyboard,91,500,2024-12-22,Northeast
43308,463,Monitor,7,500,2025-04-13,Northeast
43309,781,USB Drive,21,500,2025-08-11,South
43310,545,Headphones,38,500,2024-12-30,West
43311,694,Laptop,78,75,2025-05-08,Central
43312,69,Keyboard,44,1000,2024-12-28,East
43313,411,Mouse,87,2000,2025-08-13,Northeast
43314,52,Webcam,52,50,2025-04-19,Central
43315,65,Headphones,99,500,2025-09-18,East
43316,812,Keyboard,94,1200,2025-04-22,Southwest
43317,926,Mouse,93,500,2025-02-15,West
43318,919,Laptop,73,400,2025-04-04,North
43319,847,Mouse,51,1200,2024-12-22,West
43320,740,Headphones,23,400,2025-02-14,North
43321,467,Headphones,69,75,2025-06-07,Southwest
43322,734,Router,14,2000,2025-07-28,East
43323,272,Webcam,15,400,2025-05-07,East
43324,439,Keyboard,15,500,2025-05-04,East
43325,530,Printer,35,1200,2025-07-31,Northeast
43326,730,Keyboard,11,2000,2025-01-19,Central
43327,273,Keyboard,93,800,2025-01-07,East
43328,459,External HDD,37,100,2025-01-18,North
43329,820,Router,72,1200,2025-11-20,South
43330,173,Keyboard,21,500,2025-03-30,Northeast
43331,568,Laptop,15,50,2025-10-02,East
43332,861,External HDD,45,400,2025-09-03,Southwest
43333,950,Printer,76,25,2025-07-24,Central
43334,521,Mouse,97,50,2025-11-15,South
43335,497,USB Drive,8,2000,2025-09-18,East
43336,913,USB Drive,24,100,2025-02-06,East
43337,795,Router,32,1200,2025-06-18,South
43338,805,External HDD,71,100,2024-12-07,Southwest
43339,534,Router,25,1000,2025-05-25,Southwest
43340,72,Laptop,46,800,2025-05-28,Central
43341,963,Keyboard,81,2000,2025-08-18,Northeast
43342,934,Monitor,95,1000,2025-09-18,North
43343,867,Keyboard,10,800,2025-01-12,North
43344,992,External HDD,50,400,2025-05-22,West
43345,840,USB Drive,56,1000,2025-01-21,West
43346,172,Headphones,72,2000,2025-06-22,Central
43347,635,Headphones,1,25,2025-06-10,North
43348,603,Monitor,9,400,2025-08-31,East
43349,736,Headphones,48,25,2025-06-06,South
43350,292,Headphones,26,2000,2025-10-06,East
43351,866,Monitor,10,50,2024-12-27,Southwest
43352,252,Headphones,90,400,2025-07-18,South
43353,409,USB Drive,58,1000,2025-10-02,Central
43354,991,Router,45,100,2025-06-09,Central
43355,810,USB Drive,18,1200,2025-08-22,South
43356,367,Laptop,59,100,2025-03-14,Central
43357,256,Router,57,50,2024-12-27,North
43358,525,Keyboard,67,75,2025-08-09,West
43359,440,Mouse,28,100,2025-08-16,Southwest
43360,335,Printer,81,500,2025-06-09,South
43361,630,Router,15,2000,2025-11-09,Southwest
43362,435,Mouse,35,1000,2025-09-28,West
43363,690,Printer,42,500,2025-04-04,North
43364,461,Router,25,2000,2024-11-29,Northeast
43365,308,Headphones,13,1200,2024-11-29,South
43366,673,Webcam,66,100,2025-05-28,Northeast
43367,95,USB Drive,99,75,2025-01-29,Southwest
43368,409,USB Drive,57,25,2025-09-21,North
43369,880,Monitor,61,50,2025-05-26,Central
43370,826,Monitor,86,25,2025-08-14,South
43371,168,Headphones,82,1000,2024-12-20,Northeast
43372,87,Router,85,400,2025-10-13,North
43373,934,Printer,11,50,2025-06-07,Central
43374,3,Laptop,57,500,2025-04-25,Central
43375,372,External HDD,43,400,2025-10-30,South
43376,528,External HDD,47,400,2025-07-05,South
43377,642,USB Drive,42,25,2024-12-23,Southwest
43378,23,Webcam,4,800,2025-01-04,East
43379,98,Keyboard,62,100,2025-08-15,East
43380,670,External HDD,25,50,2025-04-12,East
43381,751,USB Drive,34,100,2025-02-23,North
43382,522,External HDD,56,25,2025-06-06,North
43383,321,Mouse,69,25,2025-02-21,West
43384,534,External HDD,41,75,2025-05-23,East
43385,820,USB Drive,33,1200,2025-02-19,Central
43386,367,Webcam,44,75,2025-03-18,Southwest
43387,184,Router,71,75,2025-09-08,Northeast
43388,417,External HDD,92,50,2025-03-04,Central
43389,729,Headphones,84,400,2025-09-29,Southwest
43390,214,Headphones,74,1200,2025-07-10,Southwest
43391,848,Router,30,50,2025-11-08,East
43392,670,External HDD,67,2000,2024-11-30,South
43393,210,Monitor,28,400,2025-08-16,Central
43394,920,Router,95,25,2024-11-28,South
43395,133,Webcam,40,2000,2025-04-16,North
43396,53,Headphones,31,1000,2025-07-13,West
43397,741,Printer,66,75,2025-04-09,North
43398,695,USB Drive,95,25,2025-10-23,North
43399,23,Router,18,25,2025-09-13,Northeast
43400,106,Laptop,10,400,2025-07-05,West
43401,603,Router,32,800,2024-11-29,Southwest
43402,631,Printer,72,75,2025-03-09,West
43403,460,Headphones,85,25,2024-11-23,North
43404,650,Router,85,800,2025-04-30,Central
43405,482,Headphones,43,1000,2025-07-03,Northeast
43406,120,USB Drive,46,25,2025-05-25,Central
43407,673,USB Drive,85,1200,2025-05-06,East
43408,208,Router,95,500,2025-07-18,Central
43409,861,Headphones,27,1200,2025-09-14,South
43410,318,USB Drive,93,75,2025-05-29,East
43411,338,Headphones,78,100,2025-07-09,Southwest
43412,155,Monitor,9,1000,2025-05-03,East
43413,775,Laptop,11,50,2025-08-01,North
43414,868,Headphones,71,100,2025-06-19,North
43415,155,Monitor,5,500,2025-06-01,Southwest
43416,842,Laptop,72,1200,2025-02-22,East
43417,394,Printer,59,1000,2025-04-17,West
43418,505,Laptop,67,50,2025-08-29,Southwest
43419,971,Headphones,33,2000,2025-06-29,South
43420,313,Router,83,1200,2025-07-27,Central
43421,798,Laptop,47,25,2025-01-04,Southwest
43422,259,External HDD,32,50,2025-03-09,West
43423,157,Router,41,800,2024-12-28,North
43424,14,Printer,9,50,2025-10-28,South
43425,77,Monitor,11,25,2025-02-16,Southwest
43426,339,External HDD,35,800,2025-09-15,Northeast
43427,409,Laptop,12,25,2024-12-30,West
43428,394,Monitor,12,75,2025-02-07,Central
43429,847,Printer,98,500,2025-05-22,Northeast
43430,220,Mouse,50,500,2025-11-17,East
43431,744,Printer,51,50,2025-07-14,Northeast
43432,433,Monitor,36,100,2025-04-07,Central
43433,806,Mouse,98,25,2025-01-03,North
43434,455,Keyboard,30,800,2025-09-14,Northeast
43435,654,Laptop,41,2000,2025-04-26,East
43436,763,Printer,3,800,2025-02-08,Northeast
43437,926,Keyboard,98,1000,2025-01-22,Central
43438,808,USB Drive,49,75,2025-02-27,Northeast
43439,140,External HDD,55,25,2025-04-12,Southwest
43440,988,Webcam,32,25,2025-11-19,South
43441,498,Laptop,79,800,2025-05-03,Central
43442,654,USB Drive,8,400,2025-08-26,Central
43443,641,Keyboard,51,75,2024-12-17,Northeast
43444,836,Router,49,75,2025-09-06,Northeast
43445,817,Mouse,73,1000,2025-05-15,Northeast
43446,530,Router,90,2000,2025-06-29,Central
43447,755,Printer,63,400,2025-01-31,West
43448,676,Mouse,22,2000,2025-09-07,North
43449,832,Mouse,38,25,2025-04-25,West
43450,96,Monitor,94,50,2025-06-01,Northeast
43451,28,Mouse,33,50,2025-06-01,Central
43452,988,USB Drive,14,50,2025-02-16,North
43453,230,Keyboard,69,400,2025-04-12,East
43454,416,Monitor,10,1000,2025-08-05,South
43455,456,Laptop,44,500,2025-04-08,West
43456,25,Printer,25,75,2025-08-30,Northeast
43457,687,Monitor,84,800,2025-10-26,Southwest
43458,404,Monitor,52,25,2025-08-28,West
43459,673,Monitor,75,1200,2025-06-29,West
43460,542,Router,51,500,2025-09-17,Central
43461,165,Keyboard,51,75,2025-08-11,East
43462,208,USB Drive,34,50,2025-10-24,East
43463,949,Monitor,16,800,2025-09-06,East
43464,985,Laptop,68,50,2025-07-25,Northeast
43465,614,Printer,57,2000,2025-08-05,Southwest
43466,373,Keyboard,53,2000,2025-01-26,West
43467,618,Router,52,100,2025-10-12,Southwest
43468,842,Printer,28,25,2024-12-10,North
43469,69,Webcam,74,500,2025-01-08,North
43470,520,External HDD,88,50,2024-11-23,Southwest
43471,635,Router,48,1000,2025-08-09,Central
43472,353,External HDD,73,2000,2025-10-31,West
43473,101,Headphones,6,25,2025-02-08,Northeast
43474,1,Webcam,37,1200,2025-06-26,North
43475,351,Printer,10,2000,2025-04-18,North
43476,7,Mouse,61,1000,2025-01-11,Southwest
43477,318,Router,95,50,2025-01-28,South
43478,623,Webcam,41,75,2025-09-18,West
43479,855,External HDD,52,800,2025-04-26,Southwest
43480,509,USB Drive,34,800,2024-11-29,West
43481,186,Printer,9,400,2025-08-29,North
43482,728,Mouse,29,400,2025-11-19,West
43483,462,Mouse,41,75,2025-01-15,Northeast
43484,343,Headphones,1,400,2025-03-16,Southwest
43485,635,Keyboard,64,75,2025-02-22,Central
43486,713,Laptop,12,25,2025-09-12,South
43487,8,Printer,23,50,2025-10-26,Northeast
43488,576,Keyboard,1,400,2025-07-29,East
43489,136,USB Drive,95,2000,2025-03-18,Central
43490,899,Printer,25,75,2025-10-02,South
43491,383,Router,38,400,2024-12-24,West
43492,186,Monitor,4,800,2025-11-13,Southwest
43493,639,External HDD,43,1000,2024-12-08,North
43494,928,Webcam,90,75,2025-11-19,East
43495,372,Monitor,61,75,2025-03-21,North
43496,964,Keyboard,32,75,2025-09-17,West
43497,561,Headphones,28,800,2025-05-13,Northeast
43498,166,Keyboard,33,800,2025-04-30,Northeast
43499,898,External HDD,27,400,2025-02-07,East
43500,639,Webcam,1,100,2025-05-10,Northeast
43501,905,Webcam,8,800,2025-01-29,North
43502,814,USB Drive,85,50,2025-11-18,North
43503,321,USB Drive,23,100,2025-04-23,Northeast
43504,689,External HDD,32,800,2025-03-04,Central
43505,715,Headphones,3,500,2025-08-10,South
43506,157,Headphones,44,50,2025-03-27,North
43507,858,Webcam,54,50,2025-05-30,Northeast
43508,731,Monitor,6,100,2025-03-28,North
43509,998,Mouse,70,800,2025-04-21,Central
43510,285,Mouse,49,25,2025-11-02,Northeast
43511,801,Mouse,59,800,2025-09-12,North
43512,28,Mouse,57,1000,2025-02-12,Northeast
43513,351,Headphones,89,2000,2025-06-15,Northeast
43514,83,Mouse,61,800,2025-07-21,Central
43515,624,USB Drive,56,25,2025-04-30,Central
43516,666,Monitor,41,1200,2025-10-03,South
43517,370,Printer,14,500,2025-01-08,Northeast
43518,541,Headphones,83,75,2025-05-03,Northeast
43519,395,Mouse,77,25,2025-06-16,East
43520,480,Laptop,37,25,2025-03-20,South
43521,213,Router,41,50,2025-08-15,Central
43522,614,Webcam,30,800,2025-07-03,South
43523,930,Headphones,92,500,2025-04-25,East
43524,360,Headphones,42,1200,2025-04-10,West
43525,214,Mouse,36,1000,2025-04-27,East
43526,304,External HDD,56,100,2025-07-17,North
43527,155,Monitor,71,100,2025-08-15,South
43528,380,Monitor,83,500,2025-04-13,Southwest
43529,200,External HDD,78,800,2025-01-12,North
43530,680,Monitor,26,400,2025-11-06,North
43531,238,Laptop,84,400,2025-06-22,West
43532,671,Monitor,14,2000,2025-05-20,East
43533,705,Printer,39,50,2025-06-29,Northeast
43534,167,Laptop,96,100,2025-03-27,North
43535,226,Webcam,60,1000,2025-08-24,West
43536,879,Mouse,94,50,2025-05-21,Central
43537,251,Router,28,25,2025-06-19,Northeast
43538,280,Printer,44,1200,2025-10-16,Central
43539,476,Monitor,45,1000,2025-09-01,South
43540,498,External HDD,18,800,2025-01-13,Central
43541,964,Mouse,30,2000,2025-03-30,West
43542,978,Headphones,70,2000,2025-03-30,Central
43543,733,External HDD,70,500,2025-06-06,Northeast
43544,535,Laptop,3,500,2025-03-10,West
43545,997,Webcam,7,800,2025-07-02,East
43546,701,Mouse,34,100,2025-02-28,East
43547,411,Headphones,82,50,2025-04-16,North
43548,784,Laptop,65,400,2025-02-06,Southwest
43549,429,Monitor,27,75,2025-09-23,Central
43550,539,Keyboard,54,50,2025-09-21,West
43551,969,Printer,79,25,2025-05-08,Southwest
43552,901,Headphones,43,400,2025-01-23,North
43553,443,External HDD,24,25,2025-03-16,East
43554,968,Router,91,100,2025-09-28,North
43555,210,Headphones,62,25,2025-04-16,Southwest
43556,547,Router,93,800,2025-06-18,South
43557,710,Printer,84,800,2025-01-04,Northeast
43558,491,Monitor,40,75,2024-11-28,North
43559,471,Headphones,30,75,2025-11-12,Central
43560,686,Router,44,2000,2025-09-10,Central
43561,730,Router,82,25,2025-04-30,West
43562,568,Mouse,83,2000,2025-04-10,Northeast
43563,895,Headphones,15,25,2025-10-16,Central
43564,999,External HDD,49,100,2025-04-01,North
43565,664,Laptop,87,1200,2025-07-13,Southwest
43566,906,Monitor,43,100,2025-08-20,North
43567,463,External HDD,6,500,2025-06-10,East
43568,550,Printer,50,400,2025-10-24,West
43569,980,Mouse,46,500,2024-12-30,West
43570,477,Laptop,40,25,2025-08-05,North
43571,198,Webcam,30,400,2025-03-17,Southwest
43572,944,Webcam,74,500,2024-12-08,Central
43573,521,Laptop,30,1200,2025-06-01,North
43574,499,Keyboard,1,2000,2025-02-20,North
43575,511,Printer,29,100,2024-11-28,Southwest
43576,690,External HDD,89,1200,2025-07-07,South
43577,325,Router,95,50,2025-10-25,South
43578,688,External HDD,15,1200,2025-07-03,West
43579,935,Laptop,17,2000,2025-08-07,East
43580,467,Monitor,8,1200,2025-09-05,North
43581,773,Router,74,50,2025-06-21,Central
43582,596,Laptop,46,400,2025-08-07,North
43583,139,Monitor,57,400,2025-05-15,West
43584,242,Printer,79,500,2025-07-28,South
43585,316,USB Drive,28,400,2025-02-19,South
43586,667,USB Drive,90,1000,2025-09-25,West
43587,733,USB Drive,84,1200,2025-09-03,North
43588,135,Printer,77,500,2024-12-02,East
43589,188,Monitor,31,800,2025-09-29,Southwest
43590,690,External HDD,51,75,2025-11-20,Central
43591,579,Keyboard,78,25,2025-10-15,Central
43592,69,Router,29,1000,2025-08-07,Central
43593,439,Webcam,78,50,2025-07-11,Central
43594,77,USB Drive,14,400,2024-11-26,South
43595,400,Router,84,25,2025-04-16,Southwest
43596,374,Monitor,41,1200,2025-03-16,South
43597,12,Headphones,35,50,2025-07-19,North
43598,487,Laptop,5,2000,2025-05-16,Central
43599,795,Printer,64,100,2025-03-25,North
43600,758,External HDD,79,50,2025-07-01,South
43601,749,Mouse,56,50,2025-03-12,Southwest
43602,764,Headphones,77,25,2025-04-29,Northeast
43603,417,Headphones,1,75,2025-08-09,North
43604,207,Printer,7,25,2025-03-04,North
43605,341,Monitor,12,2000,2024-11-23,East
43606,620,Monitor,96,1000,2025-02-08,Southwest
43607,721,Mouse,21,75,2024-12-14,North
43608,311,Keyboard,76,75,2025-06-16,South
43609,308,Printer,36,50,2025-09-03,West
43610,293,Mouse,33,25,2024-12-01,South
43611,625,Laptop,4,50,2025-10-05,Northeast
43612,376,Monitor,51,50,2025-10-04,Central
43613,527,Router,49,75,2024-11-26,East
43614,340,Webcam,73,800,2025-08-24,North
43615,83,External HDD,39,50,2025-10-16,Central
43616,577,Mouse,71,25,2025-09-01,South
43617,452,Mouse,18,50,2025-04-28,Southwest
43618,3,Mouse,59,50,2025-04-16,Southwest
43619,456,External HDD,23,25,2025-10-26,Southwest
43620,873,Laptop,20,800,2025-09-15,Central
43621,236,Headphones,31,25,2025-01-25,East
43622,389,Monitor,89,500,2025-06-05,Northeast
43623,393,Laptop,67,1200,2025-09-30,West
43624,641,Printer,53,400,2025-03-07,Northeast
43625,759,USB Drive,54,1200,2025-03-01,East
43626,747,Laptop,62,1000,2024-12-29,Central
43627,30,Webcam,20,50,2025-08-14,South
43628,583,Laptop,25,400,2025-06-30,Southwest
43629,982,Router,94,400,2025-02-03,East
43630,148,Keyboard,51,100,2025-07-28,East
43631,605,Mouse,21,25,2025-08-21,East
43632,283,USB Drive,48,1000,2025-03-02,West
43633,729,Laptop,99,400,2025-05-10,West
43634,238,USB Drive,54,400,2025-04-01,West
43635,739,Router,99,50,2025-01-30,Central
43636,731,Monitor,94,500,2025-02-28,Southwest
43637,319,Printer,16,1200,2025-10-25,Northeast
43638,971,Mouse,87,25,2025-03-28,West
43639,337,Monitor,60,50,2024-12-28,South
43640,31,Router,75,100,2025-06-05,West
43641,978,External HDD,12,800,2025-04-18,South
43642,915,Headphones,99,50,2025-08-28,South
43643,626,External HDD,69,2000,2025-08-27,Southwest
43644,614,USB Drive,56,100,2025-11-12,Southwest
43645,605,Monitor,44,1000,2025-09-04,Southwest
43646,207,Keyboard,38,1000,2024-12-05,South
43647,958,Laptop,22,800,2025-11-21,North
43648,903,Keyboard,81,25,2025-03-11,Northeast
43649,229,External HDD,21,50,2025-02-20,West
43650,933,Router,91,2000,2025-09-06,Northeast
43651,583,Router,13,25,2025-09-17,North
43652,342,Headphones,94,75,2025-09-15,Central
43653,460,Monitor,46,75,2024-11-27,East
43654,136,Webcam,59,800,2025-07-22,East
43655,953,USB Drive,79,100,2025-09-27,South
43656,978,Webcam,18,2000,2025-02-28,South
43657,284,Headphones,43,800,2025-02-12,North
43658,850,Mouse,55,75,2025-07-23,West
43659,351,Keyboard,75,25,2025-02-15,Northeast
43660,17,Router,71,500,2025-07-15,Southwest
43661,215,USB Drive,98,1000,2025-09-28,Southwest
43662,395,Printer,32,1000,2025-11-03,South
43663,399,Mouse,77,400,2025-09-27,South
43664,414,Laptop,16,75,2025-03-07,Northeast
43665,244,Laptop,90,100,2025-03-28,South
43666,95,Laptop,40,75,2025-01-24,South
43667,633,Webcam,41,100,2025-04-01,East
43668,6,Headphones,54,1000,2025-10-30,Northeast
43669,780,USB Drive,34,1000,2025-03-02,Central
43670,87,Headphones,85,500,2025-08-09,East
43671,189,Router,18,1200,2024-12-02,Southwest
43672,615,Laptop,20,500,2025-03-12,East
43673,616,Router,76,1000,2024-11-26,Southwest
43674,420,Monitor,85,100,2025-05-28,Central
43675,803,Printer,96,1200,2025-06-02,Central
43676,67,USB Drive,9,1200,2025-08-01,South
43677,618,Mouse,47,2000,2024-12-11,Northeast
43678,248,Keyboard,61,500,2025-10-25,Central
43679,860,Monitor,11,400,2025-08-10,South
43680,207,Headphones,11,1200,2025-06-13,Northeast
43681,205,Mouse,28,50,2025-05-19,Northeast
43682,319,USB Drive,81,400,2025-07-09,Southwest
43683,83,Webcam,97,1000,2025-07-07,West
43684,424,Router,98,100,2025-09-01,East
43685,82,USB Drive,24,2000,2025-01-29,South
43686,799,Printer,21,50,2025-09-27,West
43687,549,Printer,35,400,2025-06-04,North
43688,725,Mouse,37,500,2025-02-03,West
43689,487,Keyboard,11,50,2025-08-27,North
43690,133,Keyboard,32,25,2025-04-22,South
43691,115,External HDD,26,400,2025-07-09,South
43692,377,External HDD,18,50,2024-12-31,West
43693,977,Keyboard,76,1000,2024-12-30,South
43694,211,External HDD,20,2000,2025-03-15,Northeast
43695,132,Headphones,34,50,2025-06-07,South
43696,374,Monitor,91,800,2025-07-08,West
43697,154,Monitor,54,500,2025-04-13,North
43698,920,Monitor,98,500,2024-12-08,Southwest
43699,423,Laptop,65,400,2025-05-17,West
43700,952,USB Drive,79,2000,2024-12-28,East
43701,950,Printer,14,100,2024-11-26,West
43702,806,Printer,43,100,2025-06-19,Northeast
43703,366,Monitor,27,25,2025-02-27,North
43704,694,Mouse,67,75,2025-03-30,East
43705,147,Laptop,2,25,2025-06-06,Northeast
43706,734,Keyboard,76,25,2025-01-25,Central
43707,794,Laptop,63,1000,2025-09-20,Northeast
43708,127,Headphones,51,400,2025-04-01,South
43709,308,Webcam,98,2000,2025-11-08,West
43710,715,Webcam,93,2000,2025-06-08,North
43711,118,Webcam,87,500,2025-05-04,South
43712,573,USB Drive,49,500,2025-09-05,South
43713,231,Laptop,73,500,2025-03-18,South
43714,451,Monitor,15,75,2025-04-24,Central
43715,500,Printer,1,100,2025-02-06,West
43716,662,Printer,37,1200,2025-04-29,West
43717,145,Router,10,1000,2025-04-20,Central
43718,907,Printer,21,800,2025-07-09,Central
43719,623,Mouse,35,50,2025-09-02,North
43720,679,External HDD,50,500,2025-05-12,West
43721,701,USB Drive,34,400,2025-07-25,East
43722,987,USB Drive,75,25,2025-08-13,Southwest
43723,49,Keyboard,48,800,2025-03-26,East
43724,107,Mouse,54,2000,2025-06-23,East
43725,93,Mouse,68,500,2025-02-23,Central
43726,636,Keyboard,74,500,2025-06-09,West
43727,829,Keyboard,10,500,2025-04-27,Central
43728,140,Printer,31,75,2025-06-22,South
43729,909,Mouse,11,100,2025-03-26,Central
43730,314,USB Drive,4,50,2025-02-02,West
43731,11,Mouse,87,1200,2025-02-07,Northeast
43732,448,Webcam,75,1200,2025-11-05,Northeast
43733,927,Headphones,5,1200,2025-05-31,South
43734,395,USB Drive,22,2000,2025-01-21,Southwest
43735,505,USB Drive,39,75,2025-09-08,Southwest
43736,378,External HDD,41,100,2025-07-14,West
43737,361,Monitor,11,75,2025-09-17,West
43738,683,Printer,58,75,2025-04-04,Central
43739,548,Headphones,11,1200,2025-02-15,Northeast
43740,642,Printer,48,1200,2024-12-06,South
43741,855,Monitor,72,75,2025-10-15,West
43742,573,USB Drive,53,800,2024-12-30,Central
43743,932,Keyboard,57,100,2025-11-08,South
43744,846,Printer,40,400,2025-09-25,Southwest
43745,997,Mouse,98,100,2025-04-24,West
43746,561,Monitor,49,75,2025-11-11,Northeast
43747,923,Headphones,62,1000,2025-08-06,South
43748,396,Laptop,61,1200,2025-10-15,Southwest
43749,186,Keyboard,52,2000,2025-05-04,Northeast
43750,221,External HDD,28,1200,2025-01-27,West
43751,518,Headphones,66,800,2025-09-12,Northeast
43752,300,Laptop,77,1200,2025-02-26,Southwest
43753,175,Monitor,42,75,2025-07-23,North
43754,791,External HDD,78,100,2025-04-29,North
43755,371,External HDD,69,800,2025-06-25,Central
43756,970,Mouse,35,400,2025-07-13,East
43757,866,Router,98,800,2025-07-31,Central
43758,509,Printer,9,1200,2025-02-17,Northeast
43759,876,Laptop,7,500,2024-11-28,Northeast
43760,204,Printer,57,500,2025-11-02,West
43761,608,External HDD,36,25,2024-12-30,Southwest
43762,282,External HDD,35,50,2025-02-22,Northeast
43763,647,Webcam,14,75,2025-05-05,South
43764,416,Laptop,74,1200,2025-02-18,Northeast
43765,33,Router,81,100,2025-06-20,Southwest
43766,82,Printer,74,25,2025-02-25,West
43767,483,Keyboard,32,400,2025-02-10,Central
43768,148,Laptop,24,1200,2025-09-13,South
43769,607,USB Drive,39,400,2025-02-23,West
43770,965,Printer,84,400,2025-01-07,Northeast
43771,992,Headphones,34,500,2024-11-29,Northeast
43772,948,Mouse,39,800,2025-10-09,Northeast
43773,495,Laptop,40,1200,2025-08-25,East
43774,170,Webcam,15,500,2025-03-23,Southwest
43775,723,Laptop,49,75,2025-04-13,North
43776,897,Webcam,60,50,2025-01-04,Central
43777,703,Laptop,14,75,2025-07-07,East
43778,7,USB Drive,15,400,2025-03-06,East
43779,380,USB Drive,12,2000,2025-01-03,Northeast
43780,826,Printer,18,25,2025-06-07,Central
43781,854,Monitor,15,400,2025-01-03,Central
43782,434,USB Drive,6,400,2025-05-06,East
43783,34,External HDD,61,1200,2025-02-07,West
43784,563,External HDD,8,75,2025-09-05,Central
43785,632,Keyboard,50,100,2024-12-02,Northeast
43786,138,External HDD,18,500,2025-10-22,Northeast
43787,367,Keyboard,95,50,2025-02-09,North
43788,106,Headphones,67,50,2025-02-04,Central
43789,794,Laptop,24,75,2025-06-22,Central
43790,32,USB Drive,95,1200,2025-06-21,Southwest
43791,636,Printer,91,50,2025-07-28,West
43792,682,External HDD,88,100,2025-09-02,West
43793,987,Monitor,40,100,2025-03-21,South
43794,958,USB Drive,24,400,2025-02-16,Northeast
43795,524,USB Drive,56,2000,2025-10-18,Northeast
43796,168,Webcam,45,50,2025-03-07,Central
43797,855,Headphones,12,75,2025-04-27,Central
43798,78,Printer,39,100,2025-01-14,East
43799,546,Monitor,91,25,2025-02-07,Northeast
43800,209,Headphones,29,25,2025-08-04,Southwest
43801,838,USB Drive,1,1200,2025-01-09,Southwest
43802,411,External HDD,1,50,2025-08-12,Central
43803,8,Monitor,37,25,2024-11-23,Southwest
43804,737,Headphones,12,2000,2025-06-05,South
43805,227,Webcam,68,400,2025-05-26,South
43806,175,Router,71,25,2025-06-21,Northeast
43807,81,Printer,48,25,2025-08-27,South
43808,794,Webcam,40,50,2025-02-08,Southwest
43809,57,USB Drive,15,500,2025-08-31,North
43810,135,External HDD,26,400,2025-02-06,South
43811,238,Keyboard,55,1000,2025-09-07,South
43812,472,Headphones,25,800,2025-07-29,Southwest
43813,217,Monitor,95,100,2024-12-09,North
43814,739,Laptop,42,100,2025-07-06,Southwest
43815,26,Monitor,25,400,2025-05-10,South
43816,187,Mouse,25,500,2025-09-16,North
43817,882,Monitor,25,50,2025-10-14,Central
43818,630,Mouse,17,50,2025-10-11,Southwest
43819,709,Monitor,75,1000,2025-10-30,North
43820,116,Monitor,21,75,2025-10-10,Central
43821,815,Keyboard,58,25,2025-09-08,Northeast
43822,614,Headphones,16,400,2025-04-28,South
43823,892,Router,97,400,2025-01-18,East
43824,163,Laptop,7,800,2025-08-24,Northeast
43825,414,USB Drive,75,400,2025-05-19,East
43826,178,Printer,5,50,2024-12-04,East
43827,985,Laptop,98,50,2025-07-29,West
43828,280,Printer,79,50,2025-05-10,East
43829,798,Laptop,25,50,2025-10-27,East
43830,212,Mouse,8,800,2025-03-24,North
43831,54,Printer,1,75,2025-08-07,East
43832,67,Webcam,62,2000,2025-05-07,Central
43833,544,Router,33,75,2025-05-13,Southwest
43834,763,Keyboard,78,75,2025-05-23,West
43835,520,Headphones,47,75,2025-01-26,South
43836,499,External HDD,60,500,2025-05-09,Central
43837,946,Printer,43,1200,2025-02-20,East
43838,431,Webcam,5,1000,2025-05-04,Central
43839,727,Keyboard,90,1000,2025-08-15,North
43840,46,Mouse,22,1200,2025-01-21,Southwest
43841,592,Keyboard,63,25,2025-02-28,South
43842,35,Webcam,2,75,2025-05-29,Southwest
43843,189,Headphones,99,2000,2025-09-13,West
43844,89,External HDD,3,500,2025-04-29,Northeast
43845,335,Printer,1,400,2024-12-25,Northeast
43846,947,Mouse,98,50,2025-04-13,Southwest
43847,959,Mouse,11,1000,2025-02-06,South
43848,136,Monitor,99,400,2025-06-12,Northeast
